id	recognized_monomers	nerpa2_supported_monomers
BGC0002268.3	0	0
BGC0002268.2	0	0
NPA028468	3	2
NPA028458	12	9
NPA003158	2	2
PNPdb02830	7	7
PNPdb02832	7	7
PNPdb02831	8	8
PNPdb02834	7	7
NPA015150	2	2
PNPdb01503	6	6
PNPdb02833	8	7
PNPdb01504	6	6
PNPdb02836	8	8
PNPdb01505	2	1
PNPdb01506	7	6
PNPdb02838	10	9
PNPdb01507	7	6
PNPdb02837	10	8
NPA016487	2	2
PNPdb01509	10	10
PNPdb02839	10	10
NPA003175	5	5
BGC0002002.0	0	0
NPA028456	4	4
BGC0003155.0	1	1
BGC0002135.0	2	2
PNPdb02841	11	10
PNPdb01510	3	2
PNPdb02840	10	10
PNPdb01511	13	12
PNPdb02842	14	11
NPA016470	6	6
PNPdb02845	4	4
PNPdb01514	4	4
PNPdb01515	4	4
PNPdb02847	3	3
PNPdb01516	3	3
PNPdb02846	2	2
PNPdb02849	5	4
PNPdb01518	6	6
PNPdb02848	4	3
PNPdb01519	5	4
BGC0000352.0	4	4
PNPdb02850	3	2
NPA012929	6	6
PNPdb02852	3	3
PNPdb01521	4	4
PNPdb02851	3	3
PNPdb02854	3	3
PNPdb02853	3	2
PNPdb02856	5	5
NPA027196	9	9
PNPdb01525	6	6
PNPdb02855	4	4
PNPdb02857	5	5
NPA000946	4	4
PNPdb02859	6	6
PNPdb02861	5	4
PNPdb01530	5	5
PNPdb02860	6	2
PNPdb01531	6	6
PNPdb02863	7	7
PNPdb00201	8	8
PNPdb01532	5	5
PNPdb02862	7	7
NPA012937	22	22
PNPdb00202	8	5
PNPdb01533	6	5
PNPdb00203	10	10
PNPdb01534	8	7
PNPdb02864	2	2
PNPdb00204	9	7
PNPdb01535	7	6
PNPdb02867	9	9
NPA011603	7	7
PNPdb00206	13	13
PNPdb01537	9	9
PNPdb02869	7	7
PNPdb00207	12	11
PNPdb01538	12	11
PNPdb02868	9	7
PNPdb00208	8	7
PNPdb01539	10	10
NPA012930	10	10
BGC0001635.0	5	5
PNPdb02881	3	3
PNPdb02880	6	6
PNPdb01540	12	12
PNPdb02872	10	10
PNPdb01541	4	4
PNPdb02871	12	12
PNPdb00211	4	4
PNPdb01542	4	4
PNPdb02874	10	9
NPA012905	11	11
PNPdb01543	3	4
PNPdb02873	10	10
PNPdb00213	2	2
PNPdb01544	3	3
PNPdb00214	3	3
NPA000920	2	2
PNPdb00215	4	4
PNPdb01546	4	4
PNPdb02878	3	3
PNPdb00216	5	5
PNPdb01547	5	5
PNPdb02877	2	2
PNPdb00217	8	8
PNPdb00218	6	6
PNPdb00219	5	4
NPA000926	3	3
BGC0002420.1	5	4
BGC0002420.0	5	4
NPA028495	3	3
PNPdb02890	4	4
PNPdb01560	7	6
PNPdb02892	9	8
PNPdb02891	6	4
BGC0001502.0	6	6
PNPdb00220	6	4
PNPdb02883	4	3
PNPdb01552	4	4
PNPdb02882	5	4
NPA027168	8	5
PNPdb01553	5	5
PNPdb02885	5	5
PNPdb01554	4	4
PNPdb00224	4	3
PNPdb01555	4	4
PNPdb02887	5	4
NPA027165	14	14
PNPdb00225	3	3
PNPdb01556	7	6
PNPdb02886	6	6
NPA027164	14	14
PNPdb00226	5	5
NPA027163	9	7
PNPdb01558	3	3
PNPdb02888	5	5
NPA027162	9	6
PNPdb00228	8	8
PNPdb01559	7	5
NPA027161	10	7
PNPdb00229	7	7
NPA000935	7	7
NPA027160	8	5
NPA000938	5	3
NPA000939	15	7
NPA024838	6	5
NPA024839	6	5
NPA024836	6	5
NPA024837	6	5
PNPdb02780	2	2
PNPdb01450	3	3
PNPdb02782	7	7
PNPdb00120	7	7
PNPdb02781	7	7
PNPdb00110	6	6
PNPdb01442	10	10
PNPdb02772	6	5
PNPdb00112	5	3
PNPdb01443	8	5
PNPdb00113	6	6
PNPdb01444	9	9
PNPdb00114	7	6
PNPdb01445	11	10
PNPdb02777	2	1
PNPdb01446	10	9
PNPdb02776	2	2
PNPdb00116	7	5
PNPdb01447	9	8
PNPdb02779	4	4
NPA011515	13	13
NPA012846	8	8
PNPdb00117	7	6
PNPdb01448	10	9
NPA000867	2	0
NPA000868	9	7
NPA012844	8	5
PNPdb00119	3	3
NPA011510	12	12
PNPdb02791	3	3
PNPdb01460	2	1
PNPdb02790	6	3
PNPdb00130	12	11
PNPdb01461	2	2
PNPdb02793	2	0
PNPdb00131	13	13
PNPdb02792	5	5
PNPdb01452	4	4
PNPdb02784	7	6
PNPdb00122	6	4
PNPdb01453	3	3
PNPdb02783	6	6
BGC0001025.0	0	0
PNPdb00123	9	9
PNPdb02786	8	7
PNPdb00124	11	11
PNPdb01455	3	4
PNPdb02785	4	4
PNPdb00125	11	11
PNPdb01456	3	3
PNPdb00126	11	11
PNPdb01457	4	3
PNPdb02787	11	9
PNPdb01458	5	5
PNPdb00128	11	10
PNPdb00129	13	13
NPA011522	6	6
NPA011520	11	7
NPA024818	9	9
NPA024815	5	5
NPA024810	3	1
PNPdb01470	6	5
PNPdb00140	4	4
PNPdb01471	6	6
PNPdb00141	4	4
PNPdb01472	6	6
PNPdb01473	7	6
PNPdb01463	6	6
PNPdb02795	3	3
PNPdb00133	12	10
PNPdb01464	6	6
PNPdb02794	6	6
PNPdb00134	9	7
PNPdb01465	7	7
PNPdb02797	6	6
PNPdb00135	2	2
PNPdb00136	3	3
PNPdb01467	5	5
PNPdb02799	2	1
PNPdb01468	7	6
PNPdb02798	4	4
PNPdb01469	4	4
NPA000846	6	6
BGC0002505.0	0	0
NPA024801	9	7
NPA024800	9	8
PNPdb01480	9	9
PNPdb00150	5	5
PNPdb01481	8	5
PNPdb00151	6	6
PNPdb01482	11	10
PNPdb00152	7	6
PNPdb00153	4	4
PNPdb01484	10	9
PNPdb00143	6	6
PNPdb01474	7	5
PNPdb00144	4	4
PNPdb01475	7	7
PNPdb01476	9	9
PNPdb00146	5	5
PNPdb01477	7	6
NPA000852	3	3
PNPdb00147	6	4
PNPdb01478	5	5
PNPdb01479	8	8
NPA011505	8	8
PNPdb00149	4	4
NPA000855	6	6
NPA012892	18	11
NPA012890	3	3
BGC0002242.0	1	1
BGC0000379.0	11	11
BGC0002495.0	4	3
PNPdb01490	3	3
NPA022211	3	3
PNPdb00161	11	10
PNPdb01492	4	4
NPA022210	3	3
PNPdb00162	9	9
NPA009246	2	2
PNPdb00163	12	11
NPA022212	8	8
PNPdb00164	8	6
PNPdb01495	2	2
BGC0001012.0	1	0
PNPdb00154	7	7
PNPdb01485	10	8
PNPdb00155	7	6
PNPdb01486	12	12
PNPdb00156	6	6
BGC0002852.1	0	0
NPA024880	7	6
PNPdb00157	8	8
PNPdb01488	3	3
PNPdb00158	8	4
PNPdb01489	2	2
PNPdb00159	9	9
NPA011558	14	11
BGC0002852.0	0	0
NPA010222	4	4
NPA010220	6	6
NPA010221	6	6
NPA011551	2	1
NPA012882	2	2
BGC0002985.2	9	9
NPA011571	3	3
BGC0002985.0	9	9
BGC0002985.1	9	9
NPA022208	3	3
NPA022207	2	2
NPA022209	3	3
NPA024865	2	0
PNPdb00170	3	3
NPA024866	2	0
PNPdb00171	4	4
NPA009256	7	7
PNPdb00173	5	5
PNPdb00174	4	4
NPA024870	8	6
PNPdb00165	13	13
PNPdb01496	3	3
PNPdb01497	6	6
PNPdb01498	5	5
PNPdb00169	5	5
NPA010237	2	2
BGC0001132.0	4	4
BGC0002518.1	8	8
BGC0002518.0	8	8
NPA024858	9	9
NPA024859	9	9
NPA024856	5	4
NPA024857	9	9
PNPdb00180	6	6
NPA023523	12	12
NPA024854	6	5
PNPdb00181	5	4
NPA024855	5	4
PNPdb00182	2	2
PNPdb00183	6	6
NPA009223	7	7
NPA023522	11	11
NPA024853	6	5
PNPdb00184	5	5
PNPdb00185	8	8
BGC0001800.0	12	9
PNPdb00186	4	4
PNPdb00176	3	3
BGC0002375.1	0	0
PNPdb00177	7	7
NPA000883	7	7
PNPdb00178	3	2
PNPdb00179	3	3
NPA010208	2	2
BGC0002375.0	0	0
NPA012867	8	8
NPA012862	2	2
PNPdb00190	8	7
NPA009238	3	3
NPA009239	5	5
PNPdb00192	5	5
PNPdb00193	7	7
PNPdb00194	7	6
PNPdb00196	8	8
NPA009236	3	2
PNPdb00197	8	8
PNPdb00188	6	5
PNPdb00189	7	6
NPA010217	9	8
NPA011546	6	6
NPA012877	7	6
NPA012876	2	2
BGC0001790.0	2	2
NPA012873	3	3
NPA010273	9	9
NPA009281	8	7
NPA009288	7	7
PNPdb00199	7	4
BGC0000294.0	2	2
NPA010265	6	6
NPA009299	17	13
BGC0002327.1	4	4
BGC0002327.0	4	4
BGC0000317.0	2	2
NPA009261	3	3
BGC0001443.0	1	0
NPA024896	9	7
NPA024895	9	7
BGC0000424.0	6	6
BGC0000424.1	6	6
BGC0000424.2	6	6
BGC0002051.0	4	3
NPA011577	6	6
NPA009275	10	10
NPA024887	11	10
NPA024888	10	9
NPA017702	6	6
NPA004400	4	4
NPA005726	4	4
BGC0002197.0	0	0
NPA010295	9	9
BGC0002625.2	10	10
BGC0002625.1	10	10
BGC0002625.0	11	10
NPA022281	2	2
BGC0001038.0	0	0
BGC0000304.0	3	3
BGC0001430.0	5	5
PNPdb05000	27	25
PNPdb05003	34	33
PNPdb05004	24	24
PNPdb05001	34	33
PNPdb05002	27	26
NPA022273	6	5
NPA022275	6	5
NPA022274	6	5
BGC0000437.0	9	9
NPA005706	9	4
BGC0001563.0	0	0
NPA005707	2	2
NPA010297	4	4
NPA017624	2	2
NPA018959	2	2
BGC0003169.1	10	10
BGC0003169.0	10	10
BGC0001741.1	0	0
NPA005635	8	6
NPA004306	7	7
BGC0001741.0	0	0
NPA017619	6	6
NPA018947	3	2
NPA004323	6	6
BGC0001874.0	0	0
NPA018950	5	5
NPA018934	18	18
NPA017601	3	3
NPA017604	2	2
NPA005620	9	9
BGC0001349.4	0	0
NPA005613	7	7
BGC0001349.3	0	0
BGC0001349.2	0	0
BGC0001349.1	0	0
BGC0001349.0	0	0
BGC0002661.2	4	3
BGC0002661.1	4	3
BGC0002661.0	4	3
NPA018940	7	7
BGC0001621.1	1	1
BGC0001621.0	1	1
BGC0001621.3	1	1
NPA018921	3	3
BGC0001621.2	1	1
BGC0001621.5	1	1
BGC0001621.4	1	1
NPA004300	7	7
NPA005631	5	5
NPA022189	4	4
NPA005624	7	7
NPA022192	5	5
NPA022191	5	5
NPA005626	3	2
NPA022194	5	5
NPA006957	2	2
NPA022193	5	5
NPA022190	5	5
NPA018931	2	1
NPA016337	5	5
BGC0001469.0	7	7
NPA015009	2	2
BGC0002434.0	0	0
BGC0002434.3	0	0
NPA004351	7	4
NPA005682	12	12
BGC0001073.0	0	0
BGC0002434.4	0	0
BGC0002434.1	1	0
NPA028320	18	18
BGC0002434.2	0	0
BGC0002434.5	0	0
NPA003025	3	2
NPA004353	7	7
BGC0002434.6	0	0
NPA003016	3	3
NPA004346	2	1
BGC0003023.8	13	12
BGC0003023.9	13	11
BGC0003023.6	13	11
BGC0003023.7	13	11
BGC0003023.4	13	11
BGC0003023.5	13	11
BGC0003023.2	13	12
BGC0003023.3	13	11
NPA017672	20	11
BGC0003023.0	13	11
BGC0003023.1	13	11
NPA016343	4	4
NPA015015	3	3
NPA016326	4	4
NPA016325	6	6
BGC0003156.1	3	3
BGC0003156.0	1	1
NPA028313	2	2
BGC0001349.5	0	0
NPA005688	6	6
BGC0001216.0	1	1
NPA018996	7	7
NPA018994	5	5
BGC0002911.1	0	0
BGC0002911.0	0	0
NPA006996	4	4
NPA004331	6	6
NPA004326	6	6
NPA004327	9	8
NPA005656	6	6
NPA016320	2	2
BGC0001193.0	0	0
BGC0002314.0	7	7
BGC0001203.4	4	4
NPA017636	7	7
BGC0001203.3	4	4
BGC0002171.0	0	0
BGC0001203.2	4	4
BGC0001203.1	4	4
BGC0001203.0	4	4
BGC0002171.1	0	0
NPA004340	6	6
NPA005675	6	6
NPA004337	4	4
NPA005666	8	4
NPA003008	9	9
NPA018971	4	2
NPA016311	5	4
BGC0001131.0	6	6
NPA004392	6	6
NPA028362	4	4
NPA003062	4	4
NPA028363	4	4
NPA028364	3	3
BGC0000377.0	5	5
NPA028365	3	3
NPA003067	2	2
NPA028366	4	4
NPA003066	2	2
NPA028367	4	4
NPA028368	2	2
NPA003068	7	7
NPA028369	18	18
BGC0002123.3	7	7
BGC0002123.2	6	6
BGC0002123.1	9	9
BGC0002123.0	7	7
NPA016380	4	4
NPA016383	2	1
BGC0002123.9	9	9
BGC0002123.8	9	9
BGC0002123.7	7	7
NPA016388	8	8
BGC0002123.6	6	6
BGC0002123.5	9	9
BGC0002123.4	6	6
NPA016389	2	2
NPA016369	8	5
NPA028350	2	1
NPA028351	2	1
NPA028355	5	4
NPA028348	2	1
PNPdb02700	3	3
PNPdb02702	4	4
PNPdb02701	4	2
PNPdb02704	4	4
BGC0003010.4	7	7
PNPdb02706	6	6
BGC0003010.1	5	5
NPA015045	6	6
PNPdb02708	2	1
BGC0003010.0	5	5
NPA015046	2	2
PNPdb02707	3	3
BGC0003010.3	6	6
BGC0003010.2	6	6
NPA015048	2	2
NPA004373	11	7
NPA028340	10	9
NPA028341	8	8
NPA003047	12	12
NPA028347	2	1
NPA003037	2	1
NPA028338	10	9
NPA028339	10	9
PNPdb02711	6	4
PNPdb02710	5	4
PNPdb02713	3	2
PNPdb02712	6	6
PNPdb02715	7	7
NPA016361	3	3
PNPdb02714	6	6
PNPdb02717	6	5
PNPdb02716	6	4
NPA016366	3	3
PNPdb02719	8	7
PNPdb02718	9	6
BGC0002256.1	0	0
BGC0002256.2	0	0
BGC0002256.0	0	0
NPA003055	7	7
NPA004389	10	10
BGC0002256.3	0	0
PNPdb02722	7	7
PNPdb02721	8	8
PNPdb02724	10	10
PNPdb02723	11	10
PNPdb02725	7	5
PNPdb02728	4	4
PNPdb02727	2	2
NPA016354	4	2
NPA015025	9	9
BGC0002269.0	0	0
BGC0002687.0	2	2
PNPdb02731	4	4
PNPdb01400	7	6
PNPdb02730	4	4
PNPdb01401	8	6
PNPdb02733	4	4
PNPdb01402	8	7
PNPdb01403	4	4
PNPdb01404	7	7
PNPdb02734	5	5
PNPdb01405	7	4
PNPdb02737	2	1
PNPdb01406	9	9
PNPdb02736	3	3
PNPdb01407	11	10
PNPdb02739	3	3
PNPdb01408	11	11
PNPdb02738	3	3
PNPdb01409	10	8
BGC0001371.0	3	3
BGC0000299.14	5	5
BGC0000299.13	5	5
BGC0000299.15	5	5
BGC0000299.10	5	5
BGC0000299.12	5	5
BGC0000299.11	5	5
BGC0002136.1	0	0
PNPdb02740	2	1
BGC0002136.0	0	0
PNPdb01411	2	2
PNPdb02741	4	4
PNPdb02744	3	2
NPA012814	7	3
PNPdb01414	2	2
PNPdb02746	5	5
PNPdb02745	7	7
PNPdb01416	4	4
PNPdb02748	2	2
NPA012811	6	6
NPA015086	6	6
PNPdb01417	2	2
PNPdb02747	6	6
PNPdb01419	2	2
PNPdb02749	2	2
BGC0002136.3	0	0
BGC0002136.2	0	0
NPA028380	3	3
NPA028381	2	2
NPA003082	7	7
BGC0002149.0	1	1
PNPdb02751	6	6
BGC0002149.1	1	1
PNPdb01420	4	4
PNPdb02750	7	7
BGC0001767.0	4	4
BGC0002149.2	0	0
PNPdb01421	2	2
PNPdb02753	7	7
PNPdb01422	4	4
PNPdb02752	7	7
BGC0001099.0	1	1
BGC0001767.2	4	4
NPA015070	9	9
BGC0001767.1	4	4
PNPdb02754	7	6
PNPdb02757	7	7
PNPdb01426	6	6
PNPdb02756	7	6
NPA000801	4	4
PNPdb01427	2	2
PNPdb02759	6	6
PNPdb01428	2	2
PNPdb02758	8	7
PNPdb01429	6	6
NPA028370	19	18
NPA028371	7	7
NPA028372	7	7
NPA003096	10	10
NPA028373	7	6
NPA028374	7	7
BGC0001109.0	0	0
NPA028379	3	3
PNPdb02771	6	6
PNPdb01440	5	5
PNPdb01430	6	6
PNPdb02762	11	10
PNPdb01431	7	7
PNPdb02761	9	6
PNPdb00101	3	3
PNPdb01432	5	5
PNPdb02764	6	5
BGC0003130.0	6	6
PNPdb01433	6	4
PNPdb02763	10	10
PNPdb00103	4	4
PNPdb01434	6	6
PNPdb02766	4	4
PNPdb00104	5	5
PNPdb01435	7	7
PNPdb00105	5	4
PNPdb02768	4	4
NPA000811	4	2
PNPdb01437	6	6
PNPdb02767	6	6
NPA016395	6	6
PNPdb00107	4	4
PNPdb01438	6	5
PNPdb00108	7	7
PNPdb02769	5	5
NPA000814	9	9
PNPdb00109	5	5
NPA000815	3	3
NPA000816	6	6
PNPdb01330	4	4
PNPdb01320	7	6
PNPdb02652	7	7
PNPdb01321	7	7
PNPdb02651	3	2
BGC0001037.0	0	0
PNPdb01322	9	9
PNPdb02654	7	7
PNPdb03985	7	7
NPA012729	2	1
PNPdb01323	9	9
PNPdb02653	8	8
PNPdb03984	9	9
PNPdb01324	9	9
PNPdb02656	8	8
PNPdb03987	7	7
PNPdb01325	10	10
PNPdb02655	7	5
PNPdb03986	6	6
NPA012726	6	6
PNPdb02658	11	11
PNPdb03989	9	8
PNPdb02657	10	9
PNPdb03988	7	7
NPA000746	4	4
NPA000747	6	6
PNPdb01329	3	3
PNPdb02659	10	9
BGC0001037.1	0	0
NPA024708	2	1
NPA024707	2	1
NPA024703	3	3
PNPdb01340	7	7
PNPdb02672	4	4
PNPdb00010	3	3
PNPdb01341	7	7
PNPdb02671	3	3
PNPdb00000	2	2
PNPdb02663	4	4
PNPdb03994	8	7
BGC0002866.0	2	1
PNPdb00001	5	5
PNPdb02662	17	14
PNPdb03993	8	5
PNPdb01333	4	4
PNPdb02665	3	3
PNPdb03996	8	8
PNPdb00003	4	3
PNPdb02664	4	4
NPA012739	5	5
PNPdb00004	3	3
PNPdb01335	3	3
PNPdb02667	6	6
PNPdb03998	10	9
PNPdb02666	3	3
NPA012737	11	11
PNPdb00006	3	3
PNPdb01337	5	5
PNPdb00007	5	4
PNPdb01338	4	4
PNPdb01339	3	3
PNPdb00009	6	5
BGC0002078.0	9	9
BGC0001825.0	5	4
PNPdb02681	5	5
PNPdb01350	10	9
PNPdb02680	5	5
PNPdb00020	4	3
PNPdb01351	3	3
PNPdb02683	7	7
PNPdb00021	6	4
PNPdb01352	3	2
PNPdb02682	3	3
PNPdb01342	6	6
PNPdb02674	2	1
PNPdb00012	4	4
PNPdb01343	6	6
PNPdb02673	6	6
PNPdb00013	3	2
PNPdb01344	5	4
PNPdb02676	3	3
BGC0002853.0	1	1
PNPdb00014	4	4
PNPdb01345	6	6
BGC0002350.0	8	7
NPA012706	9	9
PNPdb00015	4	4
PNPdb01346	5	5
BGC0002350.1	8	7
PNPdb00016	4	4
PNPdb01347	9	9
PNPdb02677	7	5
PNPdb00017	6	4
PNPdb01348	8	7
PNPdb00018	5	5
PNPdb01349	9	9
PNPdb02679	5	4
NPA000724	6	5
NPA000728	4	4
PNPdb02690	9	9
PNPdb01360	5	5
PNPdb02692	11	10
PNPdb01361	3	3
PNPdb02691	11	11
PNPdb00031	7	6
PNPdb02694	6	5
PNPdb00032	5	5
PNPdb01363	7	7
PNPdb02693	10	9
PNPdb00022	5	5
PNPdb01353	4	3
PNPdb02685	7	7
BGC0001024.0	1	1
PNPdb00023	8	8
PNPdb01354	5	5
PNPdb02684	3	2
PNPdb00024	6	6
PNPdb02687	8	8
NPA000730	3	3
PNPdb00025	8	7
PNPdb01356	3	2
PNPdb02686	7	7
PNPdb00026	7	6
PNPdb01357	4	4
PNPdb02689	9	6
PNPdb00027	6	6
PNPdb02688	8	7
PNPdb00029	3	3
NPA009120	4	3
NPA012770	5	3
BGC0000819.0	0	0
NPA023424	2	2
NPA024755	8	8
PNPdb01370	6	6
NPA009123	8	8
NPA024753	8	8
PNPdb00040	10	10
PNPdb01371	5	3
NPA024754	8	8
PNPdb01372	6	6
NPA009125	9	9
PNPdb00042	11	11
PNPdb01373	9	8
PNPdb00043	12	11
PNPdb01374	7	6
PNPdb01364	4	4
PNPdb02696	3	3
BGC0000423.0	5	5
PNPdb02695	8	7
PNPdb00035	8	8
PNPdb01366	7	7
PNPdb02698	4	4
PNPdb00036	7	5
PNPdb01367	6	6
PNPdb00037	11	11
PNPdb00038	8	7
PNPdb01369	2	1
BGC0003084.0	2	2
BGC0003084.1	3	3
NPA012762	3	2
BGC0003084.2	2	2
NPA009130	3	3
NPA011451	2	2
NPA010120	7	3
BGC0002230.0	0	0
PNPdb01380	11	11
PNPdb01381	10	9
PNPdb00051	4	4
PNPdb01382	9	8
PNPdb00052	5	4
PNPdb01383	11	11
PNPdb00053	4	4
PNPdb01384	3	3
PNPdb00054	3	3
PNPdb01385	3	1
PNPdb00044	13	12
PNPdb01375	9	9
PNPdb00045	8	7
PNPdb01376	5	5
PNPdb00046	9	7
PNPdb01377	9	9
PNPdb00047	2	2
PNPdb01378	5	5
NPA000797	7	7
PNPdb00048	5	5
PNPdb01379	10	10
NPA012773	4	4
BGC0002496.1	3	3
BGC0002496.2	3	3
NPA024739	5	5
BGC0002496.0	3	3
NPA024738	11	11
PNPdb01390	3	3
NPA023402	7	7
PNPdb00060	6	6
PNPdb01391	3	2
NPA023403	6	6
PNPdb01392	5	5
NPA023400	7	7
PNPdb01393	4	4
NPA023401	7	7
PNPdb00063	5	5
PNPdb00064	8	7
PNPdb01395	4	4
PNPdb00065	6	6
PNPdb01386	5	4
PNPdb01387	5	4
PNPdb00057	2	1
PNPdb00058	4	4
PNPdb00059	5	4
NPA011417	5	5
BGC0001011.0	1	0
NPA012742	2	2
NPA011410	18	10
BGC0001397.0	0	0
PNPdb00070	7	6
NPA009118	9	9
PNPdb00072	7	7
PNPdb00074	9	9
PNPdb00075	5	5
BGC0000410.0	2	1
PNPdb00066	8	8
PNPdb01397	4	3
PNPdb01398	7	7
PNPdb00068	6	6
PNPdb00069	7	6
NPA011427	5	4
NPA011424	5	5
NPA009163	2	2
NPA011484	7	7
NPA010150	6	6
BGC0000316.1	6	5
NPA011480	13	13
BGC0000316.0	6	5
BGC0000316.3	5	4
BGC0000316.2	5	4
PNPdb00080	11	10
PNPdb00081	12	11
PNPdb00082	8	7
PNPdb00083	14	13
PNPdb00084	12	11
PNPdb00085	10	9
PNPdb00086	8	7
PNPdb00087	8	7
PNPdb00077	7	5
PNPdb00079	6	6
BGC0001192.0	10	10
BGC0001192.1	10	10
NPA011475	9	9
NPA011494	4	4
NPA009170	3	3
BGC0001202.1	2	1
PNPdb00090	4	4
BGC0001202.0	1	1
BGC0002448.0	6	5
PNPdb00091	3	3
PNPdb00093	4	4
NPA024789	2	1
PNPdb00094	4	2
PNPdb00097	4	4
PNPdb00098	4	4
BGC0000436.0	4	4
BGC0002172.2	7	6
NPA010158	5	5
NPA010156	10	10
NPA010154	6	6
NPA012792	20	20
NPA009140	3	3
BGC0000961.0	1	1
NPA022111	4	4
PNPdb00099	5	5
NPA011452	11	11
NPA012783	7	7
BGC0000329.0	22	22
BGC0000329.1	22	22
NPA009151	3	3
BGC0001455.0	1	1
NPA024767	19	19
NPA023434	6	6
NPA009158	3	3
NPA022110	6	5
BGC0000186.0	1	1
BGC0000186.1	1	1
NPA011464	8	8
NPA018911	13	13
BGC0001442.0	1	1
BGC0002208.0	1	1
BGC0001695.0	3	3
BGC0002879.0	9	9
NPA006926	3	3
BGC0001705.0	5	4
NPA018920	8	8
BGC0000303.0	0	0
NPA018904	9	9
NPA018907	15	7
NPA006934	4	4
BGC0001980.0	11	11
NPA005605	6	6
BGC0001562.0	5	5
NPA005608	3	3
NPA009186	4	4
BGC0001718.0	0	0
NPA009184	6	6
NPA022155	8	8
BGC0001575.3	0	0
BGC0001575.2	0	0
BGC0001575.5	1	0
BGC0001575.4	0	0
BGC0001575.1	1	0
BGC0001575.0	0	0
NPA011497	5	5
BGC0000293.0	0	0
NPA010185	5	5
NPA010186	6	6
NPA009198	7	6
NPA010180	6	6
BGC0000974.0	0	0
NPA006912	5	5
NPA006910	20	11
NPA022154	8	8
BGC0002613.0	4	3
BGC0002198.0	0	0
BGC0002198.1	0	0
NPA015329	2	2
BGC0000350.0	0	0
NPA027309	10	10
NPA027308	9	9
NPA027307	9	9
NPA027306	10	10
NPA027305	9	9
NPA027304	9	9
NPA003343	5	5
NPA027303	9	9
NPA027313	9	9
NPA027312	14	14
BGC0001098.0	7	7
NPA004669	8	7
BGC0002662.1	6	4
BGC0002662.0	8	5
NPA014000	5	5
NPA014001	2	2
NPA016662	6	6
NPA015334	11	11
BGC0001620.2	5	5
BGC0001620.1	6	6
NPA017975	10	10
BGC0001620.3	5	5
NPA017977	2	2
BGC0001620.5	5	5
BGC0001108.1	0	0
BGC0001108.0	0	0
BGC0001620.0	6	6
BGC0001108.2	0	0
NPA004684	3	1
NPA027302	7	7
NPA027301	7	7
NPA027300	7	7
NPA028625	3	2
NPA002016	7	7
NPA028626	8	8
NPA028627	8	8
NPA028628	8	8
NPA028629	8	8
NPA015320	6	6
NPA016652	7	7
BGC0002017.0	7	7
NPA015303	6	6
NPA016633	12	12
NPA017964	15	9
NPA015304	2	2
NPA005981	2	2
NPA003317	4	4
BGC0001228.0	5	5
NPA017954	4	4
NPA017953	5	5
NPA016627	2	2
BGC0002422.0	8	8
NPA017959	3	3
NPA005990	11	7
BGC0000999.0	0	0
NPA004663	4	3
NPA004664	2	2
NPA005995	2	2
NPA003333	7	7
NPA002001	6	6
NPA028601	8	6
NPA028603	6	6
NPA004655	8	7
NPA005986	2	2
NPA003328	11	11
NPA028605	4	2
NPA028609	44	39
NPA016630	8	8
NPA017961	5	5
NPA016632	3	3
NPA014038	7	6
NPA014039	9	9
NPA003380	2	1
NPA028680	6	6
BGC0002912.2	4	3
NPA028682	7	6
BGC0002912.1	4	3
NPA028683	7	6
BGC0002912.0	4	3
NPA003383	9	9
NPA028684	7	6
NPA028685	7	6
NPA003385	5	5
NPA027349	6	6
NPA028686	7	6
NPA003388	6	6
NPA027348	6	6
NPA028687	7	6
NPA002056	6	3
NPA027347	6	6
NPA028688	7	6
NPA027357	10	10
NPA027356	11	11
NPA015370	2	2
NPA014042	4	3
NPA015374	2	2
NPA015378	14	9
NPA028670	7	5
NPA028671	7	6
NPA028672	7	5
NPA002063	20	19
NPA028673	6	5
NPA028677	7	7
NPA027346	11	9
NPA028667	7	6
NPA002058	3	2
NPA027345	11	9
NPA028668	7	6
NPA027344	11	9
NPA028669	5	5
NPA027343	11	9
NPA015360	2	2
NPA015362	8	7
NPA014033	5	4
NPA028660	7	5
NPA028661	7	6
NPA028662	7	6
NPA028663	7	6
NPA028666	9	7
NPA027335	2	2
NPA028656	7	6
NPA028657	7	6
NPA028659	7	6
NPA002029	2	2
NPA015351	7	7
NPA014021	2	2
NPA015352	3	3
NPA015353	13	13
BGC0001740.0	0	0
BGC0001873.0	0	0
NPA015337	6	6
NPA014007	7	7
NPA028650	7	6
NPA028651	7	6
NPA003377	6	6
NPA027315	4	3
NPA003376	7	7
NPA027314	4	3
NPA028655	7	6
NPA028646	19	17
NPA028648	19	17
BGC0002912.4	4	3
BGC0001215.0	0	0
NPA016672	9	9
NPA016673	5	5
BGC0001406.0	10	10
NPA002091	5	5
NPA002093	6	5
NPA002096	3	3
NPA002098	7	7
BGC0001263.0	2	0
NPA026069	6	6
NPA027399	4	4
NPA014080	4	4
NPA014081	7	7
BGC0001010.0	1	1
NPA014082	5	5
NPA014083	4	4
PNPdb03900	9	9
PNPdb03902	9	8
NPA014087	7	7
PNPdb03907	9	9
PNPdb03909	7	7
PNPdb03908	8	8
BGC0000389.0	9	9
PNPdb03910	7	7
NPA011802	9	8
NPA027384	2	2
PNPdb03912	7	7
NPA014072	14	14
NPA027383	2	2
PNPdb03911	7	7
NPA014073	3	3
