ID	Name	SMILES	Origin	InChiKey	Source
BGC0003051.1	wollamide B	O=C([C@H](CC(C)C)NC([C@H](CC1=CNC2=C1C=CC=C2)NC3=O)=O)N[C@H](CC(C)C)C(N[C@@H](C(C)C)C(N[C@@H](CC(N)=O)C(N[C@@H]3CCCN)=O)=O)=O	Streptomyces sp. MST-110588	OXJJMHSZSDGXNW-SCJLKASNSA-N	MIBiG4.0rc1
BGC0003051.2	desotamide A	O=C([C@H](CC(C)C)NC([C@H](CC1=CNC2=C1C=CC=C2)NC3=O)=O)N[C@H](CC(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC(N)=O)C(NC3)=O)=O)=O	Streptomyces sp. MST-110588	LJGXNPVJAKBNOK-VLNMWPODSA-N	MIBiG4.0rc1
BGC0003053.0	Malpibaldin A	CC(C)C[C@H]1NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(C)C	Mortierella alpina ATCC 32222	GZKGGHUTCBGDES-LXSUACKSSA-N	MIBiG4.0rc1
BGC0003053.1	Malpibaldin B	CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=C[NH]C3=CC=CC=C23)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC1=O	Mortierella alpina ATCC 32222	QEHZCKJTAZEKKB-JYJZCUDQSA-N	MIBiG4.0rc1
BGC0003053.2	Malpibaldin C	CC(C)C[C@H]1NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(C)C	Mortierella alpina ATCC 32222	SPKWQCGASZGOID-LXSUACKSSA-N	MIBiG4.0rc1
BGC0003058.0	Malpicyclin A	CC(C[C@@H]1NC([C@H](NC([C@H](NC([C@@H](NC([C@H](NC1=O)CC(C)C)=O)CC2=CC=C(O)C=C2)=O)CCC/N=C(N)\N)=O)C(C)C)=O)C	Mortierella  alpina ATCC 32222	JKGLILYBNUKSGI-PUHDZGQXSA-N	MIBiG4.0rc1
BGC0003058.1	Malpicyclin B	CC(C[C@@H]1NC([C@H](NC([C@H](NC([C@@H](NC([C@H](NC1=O)[C@@H](C)CC)=O)CC2=CC=C(O)C=C2)=O)CCC/N=C(N)\N)=O)C(C)C)=O)C	Mortierella  alpina ATCC 32222	SOOXNNCNHJEQMQ-ICQYFBQLSA-N	MIBiG4.0rc1
BGC0003058.2	Malpicyclin C	CC(C[C@@H]1NC([C@H](NC([C@H](NC([C@@H](NC([C@H](NC1=O)CC(C)C)=O)CC2=CC=CC=C2)=O)CCC/N=C(N)\N)=O)C(C)C)=O)C	Mortierella  alpina ATCC 32222	SSLDHPSBGUWDPD-PUHDZGQXSA-N	MIBiG4.0rc1
BGC0003058.3	Malpicyclin D	CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](C(C)C)NC1=O	Mortierella  alpina ATCC 32222	VSHXPSPEQXFTHU-ZLOLNMDISA-N	MIBiG4.0rc1
BGC0003058.4	Malpicyclin E	CC(CC1NC(C(NC(C(NC(C(NC(C(NC1=O)CC(C)C)=O)CC2=CNC3=CC=CC=C32)=O)CCC/N=C(N)\N)=O)C(C)C)=O)C	Mortierella  alpina ATCC 32222	UALNMDHOGJYMND-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0003058.5	Malpicyclin F	CC(C[C@@H]1NC([C@H](NC([C@H](NC([C@@H](NC([C@H](NC1=O)C(C)C)=O)CC2=CC=C(O)C=C2)=O)CCC/N=C(N)\N)=O)C(C)C)=O)C	Mortierella  alpina ATCC 32222	DOAPOAHOZVKNLQ-ZLOLNMDISA-N	MIBiG4.0rc1
BGC0003069.0	Pseudobulbiferamide A	OC([C@@H](NC(N/C(C(NCC(N[C@H](C(N1[C@H](C2=NC(C(N[C@@H](CCC(N)=O)C(O)=O)=O)=CS2)CCC1)=O)CCCNC(N)=N)=O)=O)=C\C)=O)CC3=CC=CC=C3)=O	Microbulbifer sp. MKSA007	FHZNFZPPFQDZAE-MKPBVODGSA-N	MIBiG4.0rc1
BGC0003069.1	Pseudobulbiferamide B	OC([C@@H](NC(N/C(C(NCC(N[C@H](C(N1[C@H](C2=NC(C(O)=O)=CS2)CCC1)=O)CCCNC(N)=N)=O)=O)=C\C)=O)CC3=CC=CC=C3)=O	Microbulbifer sp. MKSA007	DKPLZVZSTCYFNW-QTJXMBFXSA-N	MIBiG4.0rc1
BGC0003069.2	Pseudobulbiferamide C	OC([C@@H](NC(N/C(C(N[C@@H](C)C(N[C@H](C(N1[C@H](C2=NC(C(N[C@@H](CCC(N)=O)C(O)=O)=O)=CS2)CCC1)=O)CCCNC(N)=N)=O)=O)=C\C)=O)CC3=CC=CC=C3)=O	Microbulbifer sp. MKSA007	UONYSWJBINPXCB-GGWFBYQXSA-N	MIBiG4.0rc1
BGC0003069.3	Pseudobulbiferamide D	OC([C@@H](NC(N/C(C(N[C@@H](C)C(N[C@H](C(N1[C@H](C2=NC(C(O)=O)=CS2)CCC1)=O)CCCNC(N)=N)=O)=O)=C\C)=O)CC3=CC=CC=C3)=O	Microbulbifer sp. MKSA007	QNZXZYKJUGCPCI-TUKYLVEUSA-N	MIBiG4.0rc1
BGC0003072.0	Fusahexin	CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CC[C@H]3O[C@H](C)[C@@H](NC1=O)C(=O)N32	Fusarium graminearum PH-1	KALBWDFILFPIEW-MGESPVMDSA-N	MIBiG4.0rc1
BGC0003084.1	Tetratryptomycin B	[H][C@]1(N(C([C@H](CC2=CNC3=CC=CC=C23)NC4=O)=O)[C@H]4C5)NC6=CC=CC=C6[C@]15N7C8=CC=CC=C8C(C[C@H]9C(N[C@@H](CC%10=CNC%11=CC=CC=C%11%10)C(N9)=O)=O)=C7	Saccharopolyspora  antimicrobica DSM 45119	BTDXYFLZUSJABL-ZCAYJAGGSA-N	MIBiG4.0rc1
BGC0003111.0	Thiamyxin A	O=C(N([C@@H](C(C)C)C1=NC(C2=O)=CS1)C)[C@H](COC)NC(C(NC([C@@](CS3)(C)N=C3C4=CSC([C@@](CS5)(C)N=C5[C@@H](NC([C@@H](C)NC(/C(CO2)=C\C(C)C)=O)=O)[C@H](CC)C)=N4)=O)=C)=O	unclassified genus Myxococcaceae MCy9487	YRDRGFIMQLUSGJ-XYPGLZPHSA-N	MIBiG4.0rc1
BGC0003111.2	Thiamyxin C	CN([C@@H](C(C)C)C1=NC(C(O)=O)=CS1)C([C@H](COC)NC(C(NC([C@@](CS2)(C)N=C2C3=CSC([C@@](CS4)(C)N=C4[C@H](NC([C@@H](C)NC(/C(CO)=C\C(C)C)=O)=O)[C@@H](C)CC)=N3)=O)=C)=O)=O	unclassified genus Myxococcaceae MCy9487	GIGOFIDXOZGJAL-MZVQRIIUSA-N	MIBiG4.0rc1
BGC0003111.3	Thiamyxin D	O=C(N([C@@H](C(C)C)C1=NC(C(OCC(O)CO)=O)=CS1)C)[C@H](COC)NC(C(NC([C@@](CS2)(C)N=C2C3=CSC([C@@](CS4)(C)N=C4[C@H](NC([C@@H](C)NC(/C(CO)=C\C(C)C)=O)=O)[C@@H](C)CC)=N3)=O)=C)=O	unclassified genus Myxococcaceae MCy9487	BPADHDGKKYZLNX-FAIBWIHUSA-N	MIBiG4.0rc1
BGC0003130.0	Desferriferrichrome	CC(N(CCCC1NC(CNC(CNC(CNC(C(NC(C(NC1=O)CCCN(C(C)=O)O)=O)CCCN(C(C)=O)O)=O)=O)=O)=O)O)=O	Arthrobotrys oligospora ATCC 24927	ZFDAUYPBCXMSBF-UHFFFAOYSA-N	MIBiG4.0rc1
BGC0003141.0	Albopeptide	C=C(NC(=O)[C@@H](N)C(C)C)C(=O)N/C(=C/C)C(=O)O	Streptomyces albofaciens JCM 4342	MTRDWQUQBIRICA-QRJSTWQJSA-N	MIBiG4.0rc1
BGC0003148.0	Malformin C	CC(C[C@@H](C(N[C@@H]1CC(C)C)=O)NC([C@H](NC([C@@H](N2)CSSC[C@H](NC1=O)C2=O)=O)C(C)C)=O)C	Asperguillus brasiliensis 	TZODYIWCRGWHQB-RSJGLCBASA-N	MIBiG4.0rc1
BGC0003148.1	Malformin A2	CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H]2CSSC[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)NC2=O)C(C)C	Asperguillus brasiliensis 	KRQRRZFXHYYNSO-MTSZKFMLSA-N	MIBiG4.0rc1
BGC0003168.0	pekiskomycin	CO[C@@H]([C@@H](O)[C@@H](O)[C@@H]1CO)[C@H](O1)OC2=C(OC(C=C3)=CC=C3C[C@H](NC(C(C)N(C)C)=O)C(N[C@@H](CCC(O)=O)C(N[C@H]4C(N[C@@H]56)=O)=O)=O)C=C4C=C2OC7=CC=C([C@H]([C@@H](NC5=O)C(N[C@H](C8=CC(O)=CC(O)=C8C9=CC6=CC=C9O)C(O)=O)=O)OS(=O)(O)=O)C=C7Cl	Streptomyces sp. WAC1420	BCYBYUVIAMTYKT-WPJKTNLNSA-N	MIBiG4.0rc1
BGC0003169.0	D-Dab3-polymyxin B1	O=C(N[C@@H](CCNC1=O)C(N[C@@H](CCN)C(N[C@H](CC2=CC=CC=C2)C(N[C@@H]([C@H](O)C)C(N[C@@H](CCN)C(N[C@H](C(N[C@H]1[C@H](O)C)=O)CCN)=O)=O)=O)=O)=O)[C@@H](CCN)NC([C@@H](NC([C@@H](NC(CCCCC(C)CC)=O)CCN)=O)[C@H](O)C)=O	Paenibacillus polymyxa PKB1	YKYJELXCEPRFPA-JHACVJOSSA-N	MIBiG4.0rc1
NOR00007	alamethicin F50	CC(C)CC(NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N3CCCC3(C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)Cc2ccccc2)	Trichoderma viride	YPZSDWIWYLTCKG-UHFFFAOYSA-N	Norine
NOR00010	alamethicin F30	C[C@H](C(=O)N[C@H](CCC(=O)N)C(=O)NC(C)(C)C(=O)N[C@H](C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)N[C@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CC2=CC=CC=C2)CO)NC(=O)C(C)(C)NC(=O)[C@@H](C)NC(=O)C(C)(C)NC(=O)[C@H]3CCCN3C(=O)C(C)(C)NC(=O)C	Trichoderma viride	LGHSQOCGTJHDIL-LRFHGXEKSA-N	Norine
NOR00020	bacitracin B2	CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4	Bacillus licheniformis;Bacillus subtilis	KPXXOQKPVWZIEU-QTFUODODSA-N	Norine
NOR00021	bacitracin B3	CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H](C(C)C)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4	Bacillus licheniformis;Bacillus subtilis	LZGCTYUFBXSABN-QTFUODODSA-N	Norine
NOR00029	CDA4b	CCCC7OC7(C(=O)NC(CO)C(=O)NC5C(C)OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]c4ccccc34)NC5(=O))c6ccc(O)cc6)C(O)C(N)=O)C(C)CC(=O)O)	Streptomyces coelicolor;Streptomyces roseosporus;Alternaria brassicae	XBPJBGYZBLYHLT-UHFFFAOYSA-N	Norine
NOR00034	cyclosporin B	CC=CCC(C)C(O)C1C(=O)NC(C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1(C)	Tolypocladium inflatum	UCOQITKXMNKTKF-UHFFFAOYSA-N	Norine
NOR00036	cyclosporin D	CC=CCC(C)C(O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1(C)	Tolypocladium inflatum	ZNVBEWJRWHNZMK-UHFFFAOYSA-N	Norine
NOR00037	cyclosporin E	CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N1(C)	Tolypocladium inflatum	SYXYUKMELXLDBD-UHFFFAOYSA-N	Norine
NOR00038	cyclosporin F	CCCC1NC(=O)C(CC(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C	Tolypocladium inflatum	WGVDKFJAYMJKCZ-UHFFFAOYSA-N	Norine
NOR00039	cyclosporin G	CC=CCC(C)C(O)C1C(=O)NC(CCC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1(C)	Tolypocladium inflatum	ZMKGDQSIRSGUDJ-UHFFFAOYSA-N	Norine
NOR00041	cyclosporin I	C/C=C/C[C@H](C)[C@H]([C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C)O	Tolypocladium inflatum	UYPPEWHLQQUDPM-GFDDNBSLSA-N	Norine
NOR00043	cyclosporin L	CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	Tolypocladium inflatum	ZSNYYEIGOZADKA-WKHWYDSQSA-N	Norine
NOR00065	destruxin B	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCCC2C(=O)N1)CC(C)C)C)C)C(C)C)C	Trichothecium roseum;Alternaria brassicae;Metarhizium anisopliae;OS-F68576	GNBHVMBELHWUIF-UHFFFAOYSA-N	Norine
NOR00066	destruxin A1	CCC(C)[C@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCC(=O)O[C@@H](C(=O)N2CCCC[C@H]2C(=O)N1)CC=C)C)C)C(C)C)C	Metarhizium anisopliae	VCMDZWFWWFIEOO-GXXBFKNTSA-N	Norine
NOR00067	destruxin B1	CCC(C)C1NC(=O)C2CCCCN2(C(=O)C(OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1(=O))C(C)CC)	Metarhizium anisopliae	ZUCXDCRAVWYPSD-UHFFFAOYSA-N	Norine
NOR00068	destruxin A2	C[C@H]1C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)C(C)C)CC=C	Metarhizium anisopliae	QRPSKGICZOQNNG-GDXKHXNESA-N	Norine
NOR00071	destruxin A4	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCC(=O)O[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC=C)C)C)[C@@H](C)CC)C	Aschersonia	HLRYHDDTULAZQQ-MDLMHBAVSA-N	Norine
NOR00073	desmethylDestruxin A	C[C@H]1C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)C(C)C)C(C)CC)CC=C	Metarhizium anisopliae	BNDTXDIWZPIRNI-VYWCNRFJSA-N	Norine
NOR00075	homoDestruxin B	CCC(C)C1NC(=O)C2CCCN2(C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)CC)N(C)C1(=O))	Alternaria brassicae;OS-F68576	WWALEZSSEHJILM-UHFFFAOYSA-N	Norine
NOR00079	beta-D-Glucopyranosyl-hydroxyDestruxin B	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCCC2C(=O)N1)CC(C)(C)OC2C(C(C(C(O2)CO)O)O)O)C)C)C(C)C)C	Alternaria brassicae	XPPQPHQJYKEZRT-UHFFFAOYSA-N	Norine
NOR00092	enniatin A	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)[C@@H](C)CC)C)C(C)C)[C@@H](C)CC)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	TWHBYJSVDCWICV-BHZTXFQCSA-N	Norine
NOR00093	enniatin A1	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)[C@@H](C)CC)C)C(C)C)C(C)C)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	OWUREPXBPJFMOK-CIRFPNLUSA-N	Norine
NOR00094	enniatin B	CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C(=O)C(OC(=O)C(C(C)C)N(C)C1(=O))C(C)C)C(C)C	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	MIZMDSVSLSIMSC-UHFFFAOYSA-N	Norine
NOR00095	enniatin B1	CCC(C)C1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium oxysporum;Beauveria;Halosarpheia;Polyporus	UQCSETXJXJTMKO-UHFFFAOYSA-N	Norine
NOR00096	enniatin L	CC[C@](C)([C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)O	BCC 2629	FXORLYFITYQDGS-XVEUVQNWSA-N	Norine
NOR00097	enniatin N	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)[C@@H](C)CC)C(C)C)C)[C@@](C)(CC)O)C(C)C)C	BCC 2629	OEJHQIOIRDFEIC-UZYDCGCJSA-N	Norine
NOR00100	enniatin C	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	WICJNWLMJRLFKQ-UHFFFAOYSA-N	Norine
NOR00102	enniatin B4	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	PKDCQKBQAKLZBD-UHFFFAOYSA-N	Norine
NOR00105	enniatin G	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1(C)	Fusarium;Verticillium hemipterigenum	JTTUGNJUGZGBIW-UHFFFAOYSA-N	Norine
NOR00107	microcystin RR	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	JIGDOBKZMULDHS-UHFFFAOYSA-N	Norine
NOR00108	microcystin YR	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	OWHASZQTEFAUJC-UHFFFAOYSA-N	Norine
NOR00110	microcystin LW	COC(Cc1ccccc1)C(C)C=C(C)C=CC4NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C4(C))C(=O)O)C(=O)O	Microcystis viridis;Microcystis aeruginosa	CJIASZBWXIFQMU-UHFFFAOYSA-N	Norine
NOR00112	microcystin AR	COC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Microcystis	PIBNCDNEMSHYQS-UHFFFAOYSA-N	Norine
NOR00113	microcystin YA	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC2=CC=C(C=C2)O)C(=O)O)C)C)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C	Microcystis aeruginosa	JODAXCVFVMHOSN-LZUXOUIYSA-N	Norine
NOR00116	microcystin VF	C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC(=O)C(C(NC(=O)[C@@H](NC1=O)CC2=CC=CC=C2)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C)C)C(=O)O)C)C)C(C)C)C(=O)O	Microcystis aeruginosa	PBXDBYLJLRGSMP-JXGHBTOCSA-N	Norine
NOR00121	microcystin LF	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(Cc2ccccc2)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis aeruginosa	FEVBMCJUKWWWBT-UHFFFAOYSA-N	Norine
NOR00125	microcystin LY	COC(Cc1ccccc1)C(C)C=C(C)C=CC3NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C3(C))C(=O)O)C(=O)O	Microcystis aeruginosa	SIGQAYSWORHPPH-UHFFFAOYSA-N	Norine
NOR00128	microcystin HilR	CC[C@H](C)C[C@H]1C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N(C(=C)C(=O)N[C@@H](C(=O)N1)C)C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O	Microcystis	PJPFCNPJHGMQBK-GHDNJWGDSA-N	Norine
NOR00137	[D-Asp3.ADMAdda5]microcystin-LHar	CC(C)CC2NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C(C)C(C=CC(C)=CC(C)C(Cc1ccccc1)OC(C)=O)NC(=O)C(CCCCN=C(N)N)NC(=O)CC(NC2(=O))C(=O)O)C(=O)O	Nostoc	WJEBNDAWEAQNLR-UHFFFAOYSA-N	Norine
NOR00154	[DAsp3.ADMAdda5.Dhb7]microcystin-HtyR	CC(=O)OC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)CC(NC(=O)C(CCc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(=CC)NC(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Nostoc	QOBIMFYINUFCSC-UHFFFAOYSA-N	Norine
NOR00159	[D-Asp3.ADMAdda5.Dhb7]microcystin-RR	CC(=O)OC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(=CC)NC(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Nostoc	XHKHVZRIQATICZ-UHFFFAOYSA-N	Norine
NOR00160	pseudobactin	N1CC[C@@H](C(=O)NCCCC[C@H](N)C(=O)N[C@H]([C@@H](O)C(O)=O)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]2C(=O)N(O)CCC2)N2C3C=C(O)C(O)=CC=3C=C(NC(=O)CCC(=O)N)C12	Pseudomonas fluorescens	ZGDFFAWCXJUFOX-GYHBAUJHSA-N	Norine
NOR00166	pyoverdin G4R	C1CC(C(=O)N(C1)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2CCN=C(N2)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]3CCNC4N3C5=CC(=C(C=C5C=C4NC(=O)CCC(=O)N)O)O	Pseudomonas putida	HTAUHFFSGPRYNB-ZRPZTRFNSA-N	Norine
